internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-000631,SYNTH-ORDER-000631,2026-01-01T20:12:35Z,1803.21,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000631
SYNTH-INT-000632,SYNTH-ORDER-000632,2026-01-02T22:37:16Z,1728.99,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000632
SYNTH-INT-000633,SYNTH-ORDER-000633,2026-01-03T01:16:19Z,2419.88,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000633
SYNTH-INT-000634,SYNTH-ORDER-000634,2026-01-04T02:50:25Z,172.49,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000634
SYNTH-INT-000635,SYNTH-ORDER-000635,2026-01-05T05:34:24Z,1950.81,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000635
SYNTH-INT-000636,SYNTH-ORDER-000636,2026-01-06T07:30:04Z,976.84,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000636
SYNTH-INT-000637,SYNTH-ORDER-000637,2026-01-07T09:41:48Z,2438.5,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000637
SYNTH-INT-000638,SYNTH-ORDER-000638,2026-01-08T12:15:46Z,706.29,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000638
SYNTH-INT-000639,SYNTH-ORDER-000639,2026-01-09T14:08:22Z,1795.33,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000639
SYNTH-INT-000640,SYNTH-ORDER-000640,2026-01-10T15:51:02Z,625.12,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000640
SYNTH-INT-000641,SYNTH-ORDER-000641,2026-01-11T18:09:22Z,2353.55,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000641
SYNTH-INT-000642,SYNTH-ORDER-000642,2026-01-12T20:17:42Z,1595.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000642
SYNTH-INT-000643,SYNTH-ORDER-000643,2026-01-13T23:17:38Z,1491.55,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000643
SYNTH-INT-000644,SYNTH-ORDER-000644,2026-01-14T01:16:22Z,1402.73,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000644
SYNTH-INT-000645,SYNTH-ORDER-000645,2026-01-01T03:08:42Z,330.24,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000645
SYNTH-INT-000646,SYNTH-ORDER-000646,2026-01-02T05:52:06Z,117.83,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000646
SYNTH-INT-000647,SYNTH-ORDER-000647,2026-01-03T07:34:49Z,1154.48,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000647
SYNTH-INT-000648,SYNTH-ORDER-000648,2026-01-04T10:12:08Z,539.03,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000648
SYNTH-INT-000649,SYNTH-ORDER-000649,2026-01-05T11:56:34Z,1979.31,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000649
SYNTH-INT-000650,SYNTH-ORDER-000650,2026-01-06T14:27:08Z,180.96,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000650
SYNTH-INT-000651,SYNTH-ORDER-000651,2026-01-07T16:09:27Z,1295.5,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000651
SYNTH-INT-000652,SYNTH-ORDER-000652,2026-01-08T18:32:51Z,2134.33,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000652
SYNTH-INT-000653,SYNTH-ORDER-000653,2026-01-09T20:42:25Z,1703.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000653
SYNTH-INT-000654,SYNTH-ORDER-000654,2026-01-10T23:18:40Z,1588.41,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000654
SYNTH-INT-000655,SYNTH-ORDER-000655,2026-01-11T01:41:36Z,8.43,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000655
SYNTH-INT-000656,SYNTH-ORDER-000656,2026-01-12T04:00:39Z,2393.37,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000656
SYNTH-INT-000657,SYNTH-ORDER-000657,2026-01-13T05:48:54Z,2317.99,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000657
SYNTH-INT-000658,SYNTH-ORDER-000658,2026-01-14T07:39:31Z,685.82,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000658
SYNTH-INT-000659,SYNTH-ORDER-000659,2026-01-01T09:49:17Z,133.14,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000659
SYNTH-INT-000660,SYNTH-ORDER-000660,2026-01-02T12:01:53Z,291.95,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000660
SYNTH-INT-000661,SYNTH-ORDER-000661,2026-01-03T14:57:22Z,1320.42,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000661
SYNTH-INT-000662,SYNTH-ORDER-000662,2026-01-04T16:45:32Z,15.06,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000662
SYNTH-INT-000662,SYNTH-ORDER-000662,2026-01-04T16:45:32Z,15.06,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000662
SYNTH-INT-000663,SYNTH-ORDER-000663,2026-01-05T18:34:23Z,1809.81,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000663
SYNTH-INT-000664,SYNTH-ORDER-000664,2026-01-06T21:33:24Z,1568.45,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000664
SYNTH-INT-000665,SYNTH-ORDER-000665,2026-01-07T23:36:48Z,951.4,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000665
SYNTH-INT-000666,SYNTH-ORDER-000666,2026-01-08T01:14:25Z,1549.39,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000666
SYNTH-INT-000667,SYNTH-ORDER-000667,2026-01-09T03:38:43Z,2210.02,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000667
SYNTH-INT-000668,SYNTH-ORDER-000668,2026-01-10T06:00:53Z,116.71,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000668
SYNTH-INT-000669,SYNTH-ORDER-000669,2026-01-11T07:55:44Z,2128.05,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000669
SYNTH-INT-000670,SYNTH-ORDER-000670,2026-01-12T10:39:29Z,2408.99,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000670
SYNTH-INT-000671,SYNTH-ORDER-000671,2026-01-13T12:07:57Z,111.56,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000671
SYNTH-INT-000672,SYNTH-ORDER-000672,2026-01-14T14:31:18Z,2162.87,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000672
SYNTH-INT-000673,SYNTH-ORDER-000673,2026-01-01T16:48:26Z,704.84,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000673
SYNTH-INT-000674,SYNTH-ORDER-000674,2026-01-02T19:14:16Z,2390.73,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000674
SYNTH-INT-000675,SYNTH-ORDER-000675,2026-01-03T21:25:58Z,1922.93,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000675
SYNTH-INT-000676,SYNTH-ORDER-000676,2026-01-04T23:52:31Z,88.44,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000676
SYNTH-INT-000677,SYNTH-ORDER-000677,2026-01-05T01:54:57Z,233.87,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000677
SYNTH-INT-000678,SYNTH-ORDER-000678,2026-01-06T04:20:28Z,1849.91,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000678
SYNTH-INT-000679,SYNTH-ORDER-000679,2026-01-07T06:12:30Z,789.77,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000679
SYNTH-INT-000680,SYNTH-ORDER-000680,2026-01-08T08:32:52Z,2164.17,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000680
SYNTH-INT-000681,SYNTH-ORDER-000681,2026-01-09T10:31:16Z,571.66,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000681
SYNTH-INT-000682,SYNTH-ORDER-000682,2026-01-10T12:29:35Z,1670.89,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000682
SYNTH-INT-000683,SYNTH-ORDER-000683,2026-01-11T14:39:17Z,1425.31,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000683
SYNTH-INT-000684,SYNTH-ORDER-000684,2026-01-12T16:50:26Z,684.67,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000684
SYNTH-INT-000685,SYNTH-ORDER-000685,2026-01-13T18:54:55Z,725.68,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000685
SYNTH-INT-000686,SYNTH-ORDER-000686,2026-01-14T21:19:32Z,1457.74,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000686
SYNTH-INT-000687,SYNTH-ORDER-000687,2026-01-01T23:23:41Z,373.47,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000687
SYNTH-INT-000688,SYNTH-ORDER-000688,2026-01-02T02:02:57Z,710.36,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000688
SYNTH-INT-000689,SYNTH-ORDER-000689,2026-01-03T04:22:23Z,713.36,USD,REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000689
SYNTH-INT-000690,SYNTH-ORDER-000690,2026-01-04T06:21:29Z,554.65,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000690
SYNTH-INT-000691,SYNTH-ORDER-000691,2026-01-05T08:21:49Z,645.59,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000691
SYNTH-INT-000692,SYNTH-ORDER-000692,2026-01-06T10:36:04Z,645.11,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000692
SYNTH-INT-000693,SYNTH-ORDER-000693,2026-01-07T13:00:56Z,885.44,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000693
SYNTH-INT-000694,SYNTH-ORDER-000694,2026-01-08T15:34:37Z,1112.48,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000694
SYNTH-INT-000695,SYNTH-ORDER-000695,2026-01-09T17:34:30Z,1255.19,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000695
SYNTH-INT-000696,SYNTH-ORDER-000696,2026-01-10T19:43:16Z,1049.61,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000696
SYNTH-INT-000697,SYNTH-ORDER-000697,2026-01-11T21:22:19Z,1013.91,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000697
SYNTH-INT-000698,SYNTH-ORDER-000698,2026-01-12T00:20:04Z,2418.23,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000698
SYNTH-INT-000699,SYNTH-ORDER-000699,2026-01-13T02:08:07Z,865.91,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000699
SYNTH-INT-000700,SYNTH-ORDER-000700,2026-01-14T03:53:08Z,925.49,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000700
SYNTH-INT-000701,SYNTH-ORDER-000701,2026-01-01T06:17:01Z,760.58,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000701
SYNTH-INT-000702,SYNTH-ORDER-000702,2026-01-02T08:22:10Z,2117.76,USD,PARTIALLY_REFUNDED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000702
SYNTH-INT-000703,SYNTH-ORDER-000703,2026-01-03T10:43:14Z,2115.19,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000703
SYNTH-INT-000704,SYNTH-ORDER-000704,2026-01-04T13:18:23Z,1313.01,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000704
SYNTH-INT-000705,SYNTH-ORDER-000705,2026-01-05T15:20:47Z,2243.47,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000705
SYNTH-INT-000706,SYNTH-ORDER-000706,2026-01-06T17:57:12Z,1137.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000706
SYNTH-INT-000707,SYNTH-ORDER-000707,2026-01-07T19:38:02Z,1027.43,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000707
SYNTH-INT-000708,SYNTH-ORDER-000708,2026-01-08T21:54:39Z,2099.73,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000708
SYNTH-INT-000709,SYNTH-ORDER-000709,2026-01-09T00:35:12Z,330.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000709
SYNTH-INT-000710,SYNTH-ORDER-000710,2026-01-10T01:51:15Z,1380.06,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000710
SYNTH-INT-000711,SYNTH-ORDER-000711,2026-01-11T04:55:23Z,90.09,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000711
SYNTH-INT-000712,SYNTH-ORDER-000712,2026-01-12T06:19:37Z,1446.39,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000712
SYNTH-INT-000713,SYNTH-ORDER-000713,2026-01-13T08:49:54Z,1226.19,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000713
SYNTH-INT-000714,SYNTH-ORDER-000714,2026-01-14T10:56:10Z,1190.67,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000714
SYNTH-INT-000715,SYNTH-ORDER-000715,2026-01-01T13:38:51Z,1897.98,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000715
SYNTH-INT-000716,SYNTH-ORDER-000716,2026-01-02T15:02:58Z,1386.77,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000716
SYNTH-INT-000717,SYNTH-ORDER-000717,2026-01-03T17:55:09Z,1070.52,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000717
SYNTH-INT-000718,SYNTH-ORDER-000718,2026-01-04T20:14:34Z,2367.43,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000718
SYNTH-INT-000719,SYNTH-ORDER-000719,2026-01-05T22:25:38Z,330.37,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000719
SYNTH-INT-000720,SYNTH-ORDER-000720,2026-01-06T00:30:20Z,2422.17,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000720
SYNTH-INT-000721,SYNTH-ORDER-000721,2026-01-07T02:14:09Z,426.47,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000721
SYNTH-INT-000722,SYNTH-ORDER-000722,2026-01-08T04:31:11Z,1675.32,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000722
SYNTH-INT-000723,SYNTH-ORDER-000723,2026-01-09T07:09:55Z,1727.71,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000723
SYNTH-INT-000724,SYNTH-ORDER-000724,2026-01-10T09:15:36Z,1419.42,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000724
SYNTH-INT-000725,SYNTH-ORDER-000725,2026-01-11T10:55:24Z,831.32,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000725
SYNTH-INT-000726,SYNTH-ORDER-000726,2026-01-12T13:41:10Z,1585.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000726
SYNTH-INT-000727,SYNTH-ORDER-000727,2026-01-13T15:27:32Z,2236.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000727
SYNTH-INT-000728,SYNTH-ORDER-000728,2026-01-14T18:05:04Z,372.63,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000728
SYNTH-INT-000729,SYNTH-ORDER-000729,2026-01-01T20:06:12Z,2263.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000729
SYNTH-INT-000730,SYNTH-ORDER-000730,2026-01-02T21:51:35Z,950.01,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000730
SYNTH-INT-000731,SYNTH-ORDER-000731,2026-01-03T00:07:54Z,831.77,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000731
SYNTH-INT-000732,SYNTH-ORDER-000732,2026-01-04T02:42:14Z,1085.8,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000732
SYNTH-INT-000733,SYNTH-ORDER-000733,2026-01-05T04:41:02Z,767.13,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000733
SYNTH-INT-000734,SYNTH-ORDER-000734,2026-01-06T06:51:35Z,1903.02,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000734
SYNTH-INT-000735,SYNTH-ORDER-000735,2026-01-07T09:10:14Z,1893.86,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000735
SYNTH-INT-000736,SYNTH-ORDER-000736,2026-01-08T11:06:42Z,2118.54,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000736
SYNTH-INT-000737,SYNTH-ORDER-000737,2026-01-09T14:00:59Z,934.22,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000737
SYNTH-INT-000738,SYNTH-ORDER-000738,2026-01-10T15:31:15Z,621.07,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000738
SYNTH-INT-000739,SYNTH-ORDER-000739,2026-01-11T18:21:13Z,1733.0,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000739
SYNTH-INT-000740,SYNTH-ORDER-000740,2026-01-12T20:41:58Z,455.6,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000740
SYNTH-INT-000741,SYNTH-ORDER-000741,2026-01-13T22:15:48Z,1922.81,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000741
SYNTH-INT-000742,SYNTH-ORDER-000742,2026-01-14T00:32:46Z,2144.38,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000742
SYNTH-INT-000743,SYNTH-ORDER-000743,2026-01-01T02:38:51Z,242.59,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000743
SYNTH-INT-000744,SYNTH-ORDER-000744,2026-01-02T05:19:40Z,1040.11,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000744
SYNTH-INT-000745,SYNTH-ORDER-000745,2026-01-03T06:52:33Z,815.25,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000745
SYNTH-INT-000746,SYNTH-ORDER-000746,2026-01-04T09:35:02Z,764.09,USD,REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000746
SYNTH-INT-000747,SYNTH-ORDER-000747,2026-01-05T11:56:37Z,994.4,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000747
SYNTH-INT-000748,SYNTH-ORDER-000748,2026-01-06T13:31:56Z,1499.32,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000748
SYNTH-INT-000749,SYNTH-ORDER-000749,2026-01-07T16:18:29Z,760.04,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000749
SYNTH-INT-000750,SYNTH-ORDER-000750,2026-01-08T18:18:43Z,153.87,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000750
SYNTH-INT-000751,SYNTH-ORDER-000751,2026-01-09T20:16:13Z,1070.48,GBP,REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000751
SYNTH-INT-000752,SYNTH-ORDER-000752,2026-01-10T22:49:31Z,693.13,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000752
SYNTH-INT-000753,SYNTH-ORDER-000753,2026-01-11T01:02:24Z,83.36,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000753
SYNTH-INT-000754,SYNTH-ORDER-000754,2026-01-12T02:51:26Z,1081.39,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000754
SYNTH-INT-000755,SYNTH-ORDER-000755,2026-01-13T05:26:03Z,1712.52,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000755
SYNTH-INT-000756,SYNTH-ORDER-000756,2026-01-14T07:05:46Z,1273.19,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000756
SYNTH-INT-000757,SYNTH-ORDER-000757,2026-01-01T09:43:01Z,311.19,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000757
SYNTH-INT-000758,SYNTH-ORDER-000758,2026-01-02T11:24:47Z,993.75,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000758
SYNTH-INT-000759,SYNTH-ORDER-000759,2026-01-03T14:08:53Z,1958.41,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000759
SYNTH-INT-000760,SYNTH-ORDER-000760,2026-01-04T16:06:07Z,82.57,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000760
SYNTH-INT-000761,SYNTH-ORDER-000761,2026-01-05T18:12:37Z,2322.26,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000761
SYNTH-INT-000762,SYNTH-ORDER-000762,2026-01-06T20:47:20Z,1351.59,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000762
SYNTH-INT-000763,SYNTH-ORDER-000763,2026-01-07T23:05:17Z,51.36,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000763
SYNTH-INT-000764,SYNTH-ORDER-000764,2026-01-08T01:24:32Z,1484.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000764
SYNTH-INT-000765,SYNTH-ORDER-000765,2026-01-09T03:03:53Z,1933.98,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000765
SYNTH-INT-000766,SYNTH-ORDER-000766,2026-01-10T05:57:58Z,1989.9,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000766
SYNTH-INT-000767,SYNTH-ORDER-000767,2026-01-11T07:43:34Z,191.22,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000767
SYNTH-INT-000768,SYNTH-ORDER-000768,2026-01-12T10:20:09Z,1271.51,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000768
SYNTH-INT-000769,SYNTH-ORDER-000769,2026-01-13T12:21:05Z,2241.6,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000769
SYNTH-INT-000770,SYNTH-ORDER-000770,2026-01-14T14:20:20Z,1258.02,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000770
SYNTH-INT-000771,SYNTH-ORDER-000771,2026-01-01T16:10:03Z,2393.19,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000771
SYNTH-INT-000772,SYNTH-ORDER-000772,2026-01-02T18:22:32Z,198.13,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000772
SYNTH-INT-000773,SYNTH-ORDER-000773,2026-01-03T21:10:41Z,838.92,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000773
SYNTH-INT-000774,SYNTH-ORDER-000774,2026-01-04T23:07:50Z,226.38,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000774
SYNTH-INT-000775,SYNTH-ORDER-000775,2026-01-05T01:28:30Z,1911.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000775
SYNTH-INT-000776,SYNTH-ORDER-000776,2026-01-06T03:31:28Z,953.64,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000776
SYNTH-INT-000777,SYNTH-ORDER-000777,2026-01-07T05:58:45Z,1436.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000777
SYNTH-INT-000778,SYNTH-ORDER-000778,2026-01-08T07:50:28Z,83.03,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000778
SYNTH-INT-000779,SYNTH-ORDER-000779,2026-01-09T10:19:24Z,1865.8,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000779
SYNTH-INT-000780,SYNTH-ORDER-000780,2026-01-10T11:47:26Z,980.17,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000780
SYNTH-INT-000781,SYNTH-ORDER-000781,2026-01-11T14:29:36Z,914.15,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000781
SYNTH-INT-000782,SYNTH-ORDER-000782,2026-01-12T16:54:25Z,1652.33,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000782
SYNTH-INT-000783,SYNTH-ORDER-000783,2026-01-13T19:20:07Z,1721.03,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000783
SYNTH-INT-000784,SYNTH-ORDER-000784,2026-01-14T21:02:06Z,907.35,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000784
SYNTH-INT-000785,SYNTH-ORDER-000785,2026-01-01T23:04:01Z,130.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000785
SYNTH-INT-000786,SYNTH-ORDER-000786,2026-01-02T01:34:22Z,2061.0,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000786
SYNTH-INT-000787,SYNTH-ORDER-000787,2026-01-03T03:14:26Z,1029.48,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000787
SYNTH-INT-000788,SYNTH-ORDER-000788,2026-01-04T05:36:26Z,1113.27,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000788
SYNTH-INT-000789,SYNTH-ORDER-000789,2026-01-05T07:57:20Z,150.96,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000789
