processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000549,SYNTH-ORDER-000549,CAPTURE,2026-01-03T08:46:46Z,1849.68,53.94,1795.74,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000550,SYNTH-ORDER-000550,CAPTURE,2026-01-04T10:02:53Z,1265.25,36.99,1228.26,EUR,SYNTH-BATCH-EUR-2026-01-06-0001,SETTLED
SYNTH-PROC-000551,SYNTH-ORDER-000551,CAPTURE,2026-01-05T12:38:01Z,1121.67,32.83,1088.84,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-000552,SYNTH-ORDER-000552,CAPTURE,2026-01-06T14:27:09Z,2005.44,58.46,1946.98,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000553,SYNTH-ORDER-000553,CAPTURE,2026-01-07T17:26:58Z,2105.82,61.37,2044.45,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000554,SYNTH-ORDER-000554,CAPTURE,2026-01-08T19:08:41Z,1397.38,40.82,1356.56,USD,SYNTH-BATCH-DUPLICATE-000554,SETTLED
SYNTH-PROC-000555,SYNTH-ORDER-000555,CAPTURE,2026-01-09T21:52:07Z,2419.94,70.48,2349.46,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000556,SYNTH-ORDER-000556,CAPTURE,2026-01-10T23:34:36Z,1679.42,49.0,1630.42,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000557,SYNTH-ORDER-000557,CAPTURE,2026-01-11T02:24:24Z,331.94,9.93,322.01,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000558,SYNTH-ORDER-000558,CAPTURE,2026-01-12T04:09:06Z,289.46,8.69,280.77,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000559,SYNTH-ORDER-000559,CAPTURE,2026-01-13T06:27:19Z,2332.38,67.94,2264.44,USD,SYNTH-BATCH-BANK-CURRENCY-000559,SETTLED
SYNTH-PROC-000560,SYNTH-ORDER-000560,CAPTURE,2026-01-14T08:27:53Z,674.55,19.86,654.69,EUR,SYNTH-BATCH-EUR-2026-01-16-0001,SETTLED
SYNTH-PROC-000561,SYNTH-ORDER-000561,CAPTURE,2026-01-01T11:07:00Z,1393.30,40.71,1352.59,GBP,SYNTH-BATCH-GBP-2026-01-03-0001,SETTLED
SYNTH-PROC-000562,SYNTH-ORDER-000562,CAPTURE,2026-01-02T12:34:22Z,1311.00,38.32,1272.68,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000564,SYNTH-ORDER-000564,CAPTURE,2026-01-04T17:35:51Z,557.15,16.46,540.69,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000565,SYNTH-ORDER-000565,CAPTURE,2026-01-05T19:13:02Z,1010.54,29.61,980.93,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000565,SYNTH-ORDER-000565,CAPTURE,2026-01-05T19:13:02Z,1010.54,29.61,980.93,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000566,SYNTH-ORDER-000566,CAPTURE,2026-01-06T21:23:13Z,1494.40,43.64,1450.76,USD,SYNTH-BATCH-MISSING-000566,SETTLED
SYNTH-PROC-000567,SYNTH-ORDER-000567,CAPTURE,2026-01-07T23:51:33Z,1738.63,50.72,1687.91,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000568,SYNTH-ORDER-000568,CAPTURE,2026-01-08T02:08:15Z,2070.07,60.33,2009.74,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000569,SYNTH-ORDER-000569,CAPTURE,2026-01-09T04:43:32Z,2385.57,69.48,2316.09,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000570,SYNTH-ORDER-000570,CAPTURE,2026-01-10T06:21:20Z,1810.31,52.8,1757.51,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-000571,SYNTH-ORDER-000571,CAPTURE,2026-01-11T08:57:01Z,1693.55,49.41,1644.14,GBP,SYNTH-BATCH-GBP-2026-01-13-0001,SETTLED
SYNTH-PROC-000572,SYNTH-ORDER-000572,CAPTURE,2026-01-12T10:41:25Z,1845.31,54.18,1791.13,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000573,SYNTH-ORDER-000573,CAPTURE,2026-01-13T13:20:52Z,916.87,26.89,889.98,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000574,SYNTH-ORDER-000574,CAPTURE,2026-01-14T14:55:19Z,1926.29,56.16,1870.13,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000575,SYNTH-ORDER-000575,CAPTURE,2026-01-01T17:46:42Z,55.60,1.91,53.69,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000576,SYNTH-ORDER-000576,CAPTURE,2026-01-02T19:14:40Z,214.83,6.53,208.3,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000577,SYNTH-ORDER-000577,CAPTURE,2026-01-03T21:36:27Z,582.35,17.19,565.16,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000578,SYNTH-ORDER-000578,CAPTURE,2026-01-04T00:17:44Z,1524.39,44.51,1479.88,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000579,SYNTH-ORDER-000579,CAPTURE,2026-01-05T02:37:39Z,1385.87,40.49,1345.38,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000580,SYNTH-ORDER-000580,CAPTURE,2026-01-06T04:39:36Z,196.40,6.0,190.4,EUR,SYNTH-BATCH-EUR-2026-01-08-0001,SETTLED
SYNTH-PROC-000581,SYNTH-ORDER-000581,CAPTURE,2026-01-07T06:49:10Z,310.01,9.29,300.72,GBP,SYNTH-BATCH-LATE-000581,SETTLED
SYNTH-PROC-000582,SYNTH-ORDER-000582,CAPTURE,2026-01-08T08:32:59Z,2030.37,59.18,1971.19,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000583,SYNTH-ORDER-000583,CAPTURE,2026-01-09T10:49:44Z,1042.35,30.53,1011.82,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000584,SYNTH-ORDER-000584,CAPTURE,2026-01-10T13:37:35Z,1252.40,36.62,1215.78,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000585,SYNTH-ORDER-000585,CAPTURE,2026-01-11T15:31:39Z,1404.41,41.4,1363.01,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000586,SYNTH-ORDER-000586,CAPTURE,2026-01-12T18:07:23Z,1821.70,53.13,1768.57,USD,SYNTH-BATCH-MISSING-000586,SETTLED
SYNTH-PROC-000587,SYNTH-ORDER-000587,CAPTURE,2026-01-13T19:54:01Z,1001.13,29.33,971.8,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000588,SYNTH-ORDER-000588,CAPTURE,2026-01-14T21:56:24Z,2272.72,66.21,2206.51,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000589,SYNTH-ORDER-000589,CAPTURE,2026-01-01T00:47:04Z,2290.28,66.72,2223.56,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000590,SYNTH-ORDER-000590,CAPTURE,2026-01-02T02:18:28Z,1626.72,47.84,1578.88,EUR,SYNTH-BATCH-EUR-2026-01-04-0001,SETTLED
SYNTH-PROC-000591,SYNTH-ORDER-000591,CAPTURE,2026-01-03T05:11:29Z,674.90,20.24,654.66,GBP,SYNTH-BATCH-GBP-2026-01-05-0001,SETTLED
SYNTH-PROC-000592,SYNTH-ORDER-000592,CAPTURE,2026-01-04T07:24:00Z,960.49,28.15,932.34,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000593,SYNTH-ORDER-000593,CAPTURE,2026-01-05T09:20:23Z,606.83,17.9,588.93,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000594,SYNTH-ORDER-000594,CAPTURE,2026-01-06T11:03:15Z,660.26,19.45,640.81,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000595,SYNTH-ORDER-000595,CAPTURE,2026-01-07T13:11:46Z,150.60,4.67,145.93,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000596,SYNTH-ORDER-000596,CAPTURE,2026-01-08T15:54:50Z,1245.53,36.42,1209.11,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000597,SYNTH-ORDER-000597,CAPTURE,2026-01-09T17:30:44Z,1303.46,38.1,1265.36,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000598,SYNTH-ORDER-000598,CAPTURE,2026-01-10T19:40:57Z,92.71,2.99,89.72,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000599,SYNTH-ORDER-000599,CAPTURE,2026-01-11T22:45:13Z,21.80,0.93,20.87,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000600,SYNTH-ORDER-000600,CAPTURE,2026-01-12T00:34:16Z,26.36,1.06,25.3,EUR,SYNTH-BATCH-EUR-2026-01-14-0001,SETTLED
SYNTH-PROC-000601,SYNTH-ORDER-000601,CAPTURE,2026-01-13T02:32:16Z,1466.25,42.82,1423.43,GBP,SYNTH-BATCH-GBP-2026-01-15-0001,SETTLED
SYNTH-PROC-000602,SYNTH-ORDER-000602,CAPTURE,2026-01-14T04:25:52Z,1804.93,52.64,1752.29,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000603,SYNTH-ORDER-000603,CAPTURE,2026-01-01T06:45:52Z,868.26,25.48,842.78,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000604,SYNTH-ORDER-000604,CAPTURE,2026-01-02T09:29:40Z,55.83,1.92,53.91,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000605,SYNTH-ORDER-000605,CAPTURE,2026-01-03T11:20:52Z,2036.82,59.37,1977.45,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000606,SYNTH-ORDER-000606,CAPTURE,2026-01-04T13:31:44Z,2310.20,67.3,2242.9,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000607,SYNTH-ORDER-000607,CAPTURE,2026-01-05T15:57:09Z,80.77,2.64,78.13,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000608,SYNTH-ORDER-000608,CAPTURE,2026-01-06T18:27:25Z,1103.14,32.29,1070.85,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000608-REFUND,SYNTH-ORDER-000608,REFUND,2026-01-07T18:17:25Z,-551.57,0.0,-551.57,USD,SYNTH-BATCH-REFUND-000608,SETTLED
SYNTH-PROC-000609,SYNTH-ORDER-000609,CAPTURE,2026-01-07T20:22:43Z,994.14,29.13,965.01,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000610,SYNTH-ORDER-000610,CAPTURE,2026-01-08T22:03:31Z,1262.30,36.91,1225.39,EUR,SYNTH-BATCH-EUR-2026-01-10-0001,SETTLED
SYNTH-PROC-000611,SYNTH-ORDER-000611,CAPTURE,2026-01-09T00:29:32Z,603.08,17.79,585.29,GBP,SYNTH-BATCH-GBP-2026-01-11-0001,SETTLED
SYNTH-PROC-000612,SYNTH-ORDER-000612,CAPTURE,2026-01-10T03:07:25Z,2034.74,59.31,1975.43,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000613,SYNTH-ORDER-000613,CAPTURE,2026-01-11T05:03:40Z,344.54,10.29,334.25,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000614,SYNTH-ORDER-000614,CAPTURE,2026-01-12T07:12:36Z,1430.55,41.79,1388.76,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000615,SYNTH-ORDER-000615,CAPTURE,2026-01-13T09:42:07Z,2224.55,64.81,2159.74,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000616,SYNTH-ORDER-000616,CAPTURE,2026-01-14T11:53:30Z,262.08,7.9,254.18,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000617,SYNTH-ORDER-000617,CAPTURE,2026-01-01T13:50:22Z,1601.97,46.76,1555.21,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000618,SYNTH-ORDER-000618,CAPTURE,2026-01-02T15:49:29Z,2423.31,70.58,2352.73,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000619,SYNTH-ORDER-000619,CAPTURE,2026-01-03T18:21:29Z,329.07,9.84,319.23,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000620,SYNTH-ORDER-000620,CAPTURE,2026-01-04T20:58:26Z,651.76,19.2,632.56,EUR,SYNTH-BATCH-EUR-2026-01-06-0001,SETTLED
SYNTH-PROC-000621,SYNTH-ORDER-000621,CAPTURE,2026-01-05T23:07:28Z,912.90,26.77,886.13,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-000622,SYNTH-ORDER-000622,CAPTURE,2026-01-06T01:12:36Z,80.38,2.63,77.75,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000623,SYNTH-ORDER-000623,CAPTURE,2026-01-07T02:44:44Z,1880.60,54.84,1825.76,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000623,SYNTH-ORDER-000623,CAPTURE,2026-01-07T02:44:44Z,1880.60,54.84,1825.76,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000624,SYNTH-ORDER-000624,CAPTURE,2026-01-08T05:19:07Z,876.28,25.71,850.57,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000625,SYNTH-ORDER-000625,CAPTURE,2026-01-09T07:01:53Z,934.88,27.41,907.47,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000626,SYNTH-ORDER-000626,CAPTURE,2026-01-10T09:19:47Z,376.75,11.23,365.52,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000627,SYNTH-ORDER-000627,CAPTURE,2026-01-11T11:45:32Z,2000.87,58.33,1942.54,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000628,SYNTH-ORDER-000628,CAPTURE,2026-01-12T13:45:15Z,2363.73,68.85,2294.88,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000629,SYNTH-ORDER-000629,CAPTURE,2026-01-13T16:06:00Z,955.41,28.01,927.4,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000630,SYNTH-ORDER-000630,CAPTURE,2026-01-14T18:20:22Z,20.78,0.9,19.88,EUR,SYNTH-BATCH-EUR-2026-01-16-0001,SETTLED
SYNTH-PROC-000631,SYNTH-ORDER-000631,CAPTURE,2026-01-01T20:22:35Z,1803.21,52.59,1750.62,GBP,SYNTH-BATCH-GBP-2026-01-03-0001,SETTLED
SYNTH-PROC-000632,SYNTH-ORDER-000632,CAPTURE,2026-01-02T22:47:16Z,1728.99,50.44,1678.55,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000633,SYNTH-ORDER-000633,CAPTURE,2026-01-03T01:26:19Z,2419.88,70.48,2349.4,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000634,SYNTH-ORDER-000634,CAPTURE,2026-01-04T03:00:25Z,172.49,5.3,167.19,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000635,SYNTH-ORDER-000635,CAPTURE,2026-01-05T05:44:24Z,1950.81,56.87,1893.94,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000636,SYNTH-ORDER-000636,CAPTURE,2026-01-06T07:40:04Z,976.84,28.63,948.21,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000637,SYNTH-ORDER-000637,CAPTURE,2026-01-07T09:51:48Z,2438.50,71.02,2367.48,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000637,SYNTH-ORDER-000637,CAPTURE,2026-01-07T09:51:48Z,2438.50,71.02,2367.48,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000638,SYNTH-ORDER-000638,CAPTURE,2026-01-08T12:25:46Z,706.29,21.15,685.14,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000639,SYNTH-ORDER-000639,CAPTURE,2026-01-09T14:18:22Z,1795.33,52.36,1742.97,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000640,SYNTH-ORDER-000640,CAPTURE,2026-01-10T16:01:02Z,625.12,18.43,606.69,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-000641,SYNTH-ORDER-000641,CAPTURE,2026-01-11T18:19:22Z,2353.55,68.55,2285.0,GBP,SYNTH-BATCH-GBP-2026-01-13-0001,SETTLED
SYNTH-PROC-000642,SYNTH-ORDER-000642,CAPTURE,2026-01-12T20:27:42Z,1595.97,46.58,1549.39,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000643,SYNTH-ORDER-000643,CAPTURE,2026-01-13T23:27:38Z,1491.55,43.92,1447.63,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000644,SYNTH-ORDER-000644,CAPTURE,2026-01-14T01:26:22Z,1402.73,40.98,1361.75,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000645,SYNTH-ORDER-000645,CAPTURE,2026-01-01T03:18:42Z,330.24,9.88,320.36,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000646,SYNTH-ORDER-000646,CAPTURE,2026-01-02T06:02:06Z,117.83,3.72,114.11,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000647,SYNTH-ORDER-000647,CAPTURE,2026-01-03T07:44:49Z,1154.48,33.78,1120.7,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000648,SYNTH-ORDER-000648,CAPTURE,2026-01-04T10:22:08Z,539.03,15.93,523.1,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000649,SYNTH-ORDER-000649,CAPTURE,2026-01-05T12:06:34Z,1979.31,57.7,1921.61,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000650,SYNTH-ORDER-000650,CAPTURE,2026-01-06T14:37:08Z,180.96,5.55,175.41,EUR,SYNTH-BATCH-EUR-2026-01-08-0001,SETTLED
SYNTH-PROC-000651,SYNTH-ORDER-000651,CAPTURE,2026-01-07T16:19:27Z,1295.50,37.87,1257.63,GBP,SYNTH-BATCH-GBP-2026-01-09-0001,SETTLED
SYNTH-PROC-000652,SYNTH-ORDER-000652,CAPTURE,2026-01-08T18:42:51Z,2134.33,62.2,2072.13,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000653,SYNTH-ORDER-000653,CAPTURE,2026-01-09T20:52:25Z,1703.09,49.69,1653.4,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000654,SYNTH-ORDER-000654,CAPTURE,2026-01-10T23:28:40Z,1588.41,46.36,1542.05,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000655,SYNTH-ORDER-000655,CAPTURE,2026-01-11T01:51:36Z,8.43,0.54,7.89,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000656,SYNTH-ORDER-000656,CAPTURE,2026-01-12T04:10:39Z,2393.37,69.71,2323.66,USD,SYNTH-BATCH-AMOUNT-BREAK-000656,SETTLED
SYNTH-PROC-000657,SYNTH-ORDER-000657,CAPTURE,2026-01-13T05:58:54Z,2317.99,67.52,2250.47,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000658,SYNTH-ORDER-000658,CAPTURE,2026-01-14T07:49:31Z,685.82,20.19,665.63,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000659,SYNTH-ORDER-000659,CAPTURE,2026-01-01T09:59:17Z,133.14,4.16,128.98,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000660,SYNTH-ORDER-000660,CAPTURE,2026-01-02T12:11:53Z,291.95,8.77,283.18,EUR,SYNTH-BATCH-EUR-2026-01-04-0001,SETTLED
SYNTH-PROC-000661,SYNTH-ORDER-000661,CAPTURE,2026-01-03T15:07:22Z,1320.42,38.59,1281.83,GBP,SYNTH-BATCH-GBP-2026-01-05-0001,SETTLED
SYNTH-PROC-000662,SYNTH-ORDER-000662,CAPTURE,2026-01-04T16:55:32Z,15.06,0.74,14.32,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-000663,SYNTH-ORDER-000663,CAPTURE,2026-01-05T18:44:23Z,1809.81,52.78,1757.03,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000664,SYNTH-ORDER-000664,CAPTURE,2026-01-06T21:43:24Z,1568.45,45.79,1522.66,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000665,SYNTH-ORDER-000665,CAPTURE,2026-01-07T23:46:48Z,951.40,27.89,923.51,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000666,SYNTH-ORDER-000666,CAPTURE,2026-01-08T01:24:25Z,1549.39,45.23,1504.16,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000666-ALTERNATE,SYNTH-ORDER-000666,CAPTURE,2026-01-08T01:25:25Z,1549.39,45.23,1504.16,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000667,SYNTH-ORDER-000667,CAPTURE,2026-01-09T03:48:43Z,2210.02,64.39,2145.63,USD,SYNTH-BATCH-MISSING-000667,SETTLED
SYNTH-PROC-000668,SYNTH-ORDER-000668,CAPTURE,2026-01-10T06:10:53Z,116.71,3.68,113.03,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000669,SYNTH-ORDER-000669,CAPTURE,2026-01-11T08:05:44Z,2128.05,62.38,2065.67,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000670,SYNTH-ORDER-000670,CAPTURE,2026-01-12T10:49:29Z,2408.99,70.16,2338.83,EUR,SYNTH-BATCH-EUR-2026-01-14-0001,SETTLED
SYNTH-PROC-000671,SYNTH-ORDER-000671,CAPTURE,2026-01-13T12:17:57Z,111.56,3.54,108.02,GBP,SYNTH-BATCH-GBP-2026-01-15-0001,SETTLED
SYNTH-PROC-000672,SYNTH-ORDER-000672,CAPTURE,2026-01-14T14:41:18Z,2162.87,63.02,2099.85,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000673,SYNTH-ORDER-000673,CAPTURE,2026-01-01T16:58:26Z,704.84,20.74,684.1,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000674,SYNTH-ORDER-000674,CAPTURE,2026-01-02T19:24:16Z,2390.73,69.63,2321.1,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000675,SYNTH-ORDER-000675,CAPTURE,2026-01-03T21:35:58Z,1922.93,56.06,1866.87,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000677,SYNTH-ORDER-000677,CAPTURE,2026-01-05T02:04:57Z,233.87,7.08,226.79,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-000678,SYNTH-ORDER-000678,CAPTURE,2026-01-06T04:30:28Z,1849.91,53.95,1795.96,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000679,SYNTH-ORDER-000679,CAPTURE,2026-01-07T06:22:30Z,789.77,23.2,766.57,USD,SYNTH-BATCH-LATE-000679,SETTLED
SYNTH-PROC-000680,SYNTH-ORDER-000680,CAPTURE,2026-01-08T08:42:52Z,2164.17,63.06,2101.11,EUR,SYNTH-BATCH-EUR-2026-01-10-0001,SETTLED
SYNTH-PROC-000681,SYNTH-ORDER-000681,CAPTURE,2026-01-09T10:41:16Z,571.66,16.88,554.78,GBP,SYNTH-BATCH-GBP-2026-01-11-0001,SETTLED
SYNTH-PROC-000682,SYNTH-ORDER-000682,CAPTURE,2026-01-10T12:39:35Z,1670.89,48.76,1622.13,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000683,SYNTH-ORDER-000683,CAPTURE,2026-01-11T14:49:17Z,1425.31,41.63,1383.68,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000684,SYNTH-ORDER-000684,CAPTURE,2026-01-12T17:00:26Z,684.67,20.16,664.51,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000685,SYNTH-ORDER-000685,CAPTURE,2026-01-13T19:04:55Z,725.68,21.71,703.97,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000686,SYNTH-ORDER-000686,CAPTURE,2026-01-14T21:29:32Z,1457.74,42.57,1415.17,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-000687,SYNTH-ORDER-000687,CAPTURE,2026-01-01T23:33:41Z,373.47,11.13,362.34,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-000688,SYNTH-ORDER-000688,CAPTURE,2026-01-02T02:12:57Z,710.36,20.9,689.46,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-000689,SYNTH-ORDER-000689,CAPTURE,2026-01-03T04:32:23Z,713.36,20.99,692.37,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-000689-REFUND,SYNTH-ORDER-000689,REFUND,2026-01-04T04:22:23Z,-713.36,0.0,-713.36,USD,SYNTH-BATCH-REFUND-000689,SETTLED
SYNTH-PROC-000690,SYNTH-ORDER-000690,CAPTURE,2026-01-04T06:31:29Z,554.65,16.38,538.27,EUR,SYNTH-BATCH-EUR-2026-01-06-0001,SETTLED
